bedrooms,bathrooms,square_feet,home_value,year,taxes,fips_number
2.0,2.5,2650,536726.0,1974,6545.96,6059
3.0,3.0,2285,210855.0,1971,3061.74,6059
3.0,2.5,1408,271294.0,1974,3566.92,6059
3.0,2.5,2014,904305.0,1986,9728.52,6059
4.0,3.0,2614,386277.0,1987,4007.14,6059
3.0,2.5,2052,578687.0,1986,7285.28,6059
4.0,6.5,7055,4082918.0,2000,42834.12,6059
5.0,6.5,6539,1516894.0,1989,16619.96,6059
2.0,3.0,1789,792686.0,1989,9083.92,6059
3.0,2.5,2196,833598.0,1994,9672.98,6059
4.0,2.5,2293,426097.0,1997,5418.52,6059
3.0,2.5,1890,456673.0,1994,5673.52,6059
5.0,3.5,2654,631764.0,1994,7608.04,6059
3.0,3.0,2328,493104.0,1990,6048.58,6059
4.0,3.0,2112,106354.0,1968,2358.3,6059
4.0,2.5,2554,286043.0,1974,3826.58,6059
2.0,2.0,1225,299499.0,1975,3083.14,6059
3.0,2.0,1550,618259.0,1964,6758.22,6059
3.0,2.0,1471,743000.0,1976,8531.1,6059
3.0,2.0,1604,214695.0,1979,3139.8,6059
4.0,2.5,2067,607738.0,1981,7210.96,6059
3.0,2.0,1816,86997.0,1965,1734.84,6059
2.0,2.0,1701,773554.0,1984,8733.24,6059
5.0,5.5,5951,1559922.0,1990,16451.38,6059
4.0,3.0,3397,1194010.0,1989,12748.4,6059
3.0,2.5,2680,954335.0,1992,10296.3,6059
4.0,2.5,2605,144510.0,1972,1459.36,6059
4.0,2.5,3097,878607.0,1977,9223.62,6059
6.0,7.0,5807,2500000.0,2004,25318.48,6059
4.0,3.5,3818,1144928.0,1998,11606.1,6059
4.0,5.0,3963,1925000.0,2004,19499.88,6059
3.0,3.5,2950,483273.0,1981,5971.98,6059
3.0,3.5,2912,699275.0,1996,7271.46,6059
4.0,3.0,1480,344583.0,1985,3436.34,6059
3.0,4.5,3483,820888.0,1991,8256.2,6059
3.0,2.0,1937,689675.0,1984,6999.26,6059
4.0,2.5,2168,428964.0,1986,4290.22,6059
3.0,3.0,3140,1310000.0,1978,13205.68,6059
4.0,3.0,1558,755000.0,1985,7660.3,6059
3.0,2.0,1242,216995.0,1985,2145.24,6059
5.0,3.0,2758,505732.0,1987,5067.04,6059
4.0,3.0,1480,600000.0,1985,6091.82,6059
3.0,3.0,3210,832188.0,1990,8441.4,6059
4.0,2.5,2298,636442.0,1994,6460.58,6059
1.0,1.0,966,283745.0,1953,3831.68,6059
5.0,5.5,4644,1650608.0,2013,18521.68,6059
4.0,3.5,2513,1522875.0,1977,16456.5,6059
2.0,1.0,833,256583.0,1950,3915.58,6059
4.0,3.0,2764,573255.0,1990,5750.34,6059
3.0,2.5,1935,713720.0,1987,7171.74,6059
3.0,2.5,2173,528245.0,1996,5294.86,6059
4.0,3.0,2908,687360.0,1998,6905.0,6059
4.0,3.0,2021,110261.0,1964,1065.16,6059
3.0,3.0,2764,1020000.0,1972,10341.92,6059
3.0,3.0,1596,367340.0,1965,3666.62,6059
3.0,2.5,1468,621320.0,1972,6236.72,6059
3.0,2.5,1716,598997.0,1973,6081.66,6059
4.0,3.0,3470,629922.0,1974,6323.76,6059
2.0,2.5,2464,927810.0,1980,9409.02,6059
4.0,3.0,2611,902020.0,1981,9148.04,6059
2.0,2.0,1513,287148.0,1952,2855.14,6059
4.0,3.0,3722,512044.0,1989,5201.76,6059
3.0,2.0,1860,132077.0,1989,1285.92,6059
2.0,3.5,2674,632016.0,2005,6415.78,6059
3.0,2.5,1559,99385.0,1975,1385.94,6059
2.0,2.0,1526,575000.0,1977,6198.82,6059
2.0,2.0,1618,481181.0,1976,5178.6,6059
2.0,2.0,1618,291279.0,1978,3256.94,6059
2.0,2.0,1520,545202.0,1981,6705.2,6059
4.0,3.5,3208,974034.0,1999,11015.28,6059
4.0,2.0,1822,249911.0,1964,2478.32,6059
3.0,2.0,1635,420078.0,1964,4200.3,6059
1.0,1.0,1064,549331.0,1964,5508.24,6059
2.0,2.0,1204,73832.0,1964,767.36,6059
3.0,2.0,1561,136816.0,1959,2310.72,6059
2.0,2.5,1334,746208.0,1979,7571.34,6059
3.0,1.0,1736,1049386.0,1964,10568.44,6059
2.0,2.0,1300,68841.0,1959,646.02,6059
2.0,2.0,1272,195179.0,1983,1924.46,6059
4.0,2.5,2465,289971.0,1952,2883.7,6059
2.0,1.0,898,670000.0,1947,6800.16,6059
4.0,3.0,3284,1239678.0,2001,12494.06,6059
3.0,3.0,2644,664046.0,1953,6669.08,6059
3.0,2.0,1592,806352.0,2006,8179.94,6059
5.0,5.5,4226,865300.0,1998,9104.22,6059
4.0,4.0,3583,723865.0,1999,7598.38,6059
4.0,4.5,5788,1435724.0,1999,15104.1,6059
4.0,2.0,1472,312344.0,1979,3108.58,6059
3.0,2.0,1253,525899.0,1975,5269.6,6059
4.0,2.0,1472,92794.0,1975,957.72,6059
3.0,2.0,1120,315491.0,1975,3211.26,6059
4.0,3.0,2459,312995.0,1969,3115.16,6059
5.0,2.5,2882,104822.0,1971,1008.6,6059
4.0,2.5,2478,104747.0,1972,1007.84,6059
3.0,2.0,1812,389499.0,1972,3889.34,6059
4.0,2.5,2559,340786.0,1976,3410.56,6059
4.0,2.5,2660,663150.0,1976,6658.48,6059
2.0,2.0,1213,434527.0,1976,4415.82,6059
5.0,3.0,2656,328028.0,1969,3267.28,6059
4.0,3.0,2855,790546.0,1996,8259.82,6059
4.0,3.0,2978,912000.0,1996,9510.84,6059
3.0,3.0,3206,929661.0,1997,9713.12,6059
4.0,3.0,2055,521754.0,1995,5442.2,6059
4.0,3.0,2559,399316.0,1996,4271.02,6059
3.0,2.5,1700,624000.0,1996,6514.98,6059
5.0,4.5,4987,1964000.0,1997,20430.46,6059
4.0,3.0,3275,409305.0,1996,4431.74,6059
4.0,3.0,2462,350688.0,1995,5195.56,6059
5.0,2.5,2770,506391.0,1997,7463.96,6059
5.0,3.0,2601,385310.0,1996,5427.4,6059
4.0,2.5,1741,279068.0,1997,4236.76,6059
4.0,2.5,2302,710675.0,1998,10066.4,6059
4.0,2.5,2169,525504.0,1998,7121.36,6059
5.0,3.0,2460,460856.0,1999,6726.38,6059
3.0,2.5,2301,331983.0,1980,3307.32,6059
3.0,2.5,2301,536895.0,1980,5380.88,6059
5.0,2.0,2522,416460.0,1993,4127.64,6059
3.0,3.0,2601,590916.0,1990,5878.3,6059
3.0,2.5,1904,338601.0,1993,3346.32,6059
3.0,2.5,1866,364042.0,1989,3671.88,6059
4.0,2.5,2562,827929.0,1994,7985.6,6059
4.0,3.0,1875,641495.0,1966,6556.42,6059
3.0,2.5,1950,652386.0,1967,6668.64,6059
2.0,2.0,1425,79490.0,1967,765.64,6059
4.0,2.0,1880,81169.0,1967,782.94,6059
4.0,3.0,1790,257781.0,1967,2602.7,6059
3.0,3.0,1875,434942.0,1967,4428.14,6059
4.0,2.0,2109,86065.0,1968,833.38,6059
3.0,2.5,2472,730980.0,1974,7550.58,6059
3.0,2.0,1120,153332.0,1979,1499.48,6059
3.0,3.0,1936,328628.0,1978,3273.36,6059
3.0,2.0,1120,195478.0,1979,1996.82,6059
2.0,2.0,1503,293256.0,1980,2915.42,6059
2.0,2.0,1503,253304.0,1979,2511.14,6059
2.0,2.0,1230,199488.0,1980,2037.38,6059
2.0,2.0,1499,660670.0,1985,6633.4,6059
4.0,4.0,3448,811154.0,1994,7747.02,6059
4.0,2.5,3113,664929.0,1990,6691.28,6059
4.0,4.5,3778,566514.0,1997,5292.06,6059
4.0,3.0,3747,610705.0,1999,5735.5,6059
5.0,3.0,2496,916447.0,1994,8803.64,6059
4.0,2.5,2264,316668.0,1986,3223.16,6059
5.0,3.0,2427,381913.0,1987,3812.56,6059
5.0,3.0,2713,421950.0,1993,3841.36,6059
3.0,2.5,1470,548235.0,1995,7798.24,6059
3.0,3.0,3665,827767.0,1990,8679.9,6059
3.0,2.5,3102,490673.0,1980,4930.0,6059
3.0,2.5,3583,872325.0,1979,8830.02,6059
3.0,2.5,2091,472333.0,1987,4775.5,6059
4.0,3.5,3026,893420.0,1990,9095.66,6059
4.0,3.5,3847,972898.0,1994,10254.56,6059
3.0,3.0,2619,672903.0,1990,6757.18,6059
5.0,3.0,2533,477139.0,1996,4776.18,6059
4.0,2.5,1795,526001.0,1990,6835.14,6059
3.0,3.0,2261,322761.0,1990,3994.18,6059
3.0,3.0,2261,315745.0,1990,3902.56,6059
4.0,3.0,2038,539751.0,1992,6695.46,6059
3.0,3.0,2980,383851.0,1990,4721.22,6059
3.0,4.0,3599,1003432.0,1990,12570.7,6059
3.0,2.5,1437,462322.0,1997,5487.84,6059
3.0,2.0,1497,544000.0,1972,5452.78,6059
3.0,2.0,1453,295367.0,1972,2936.78,6059
3.0,2.0,1346,124029.0,1974,1202.96,6059
3.0,2.0,1890,649900.0,1973,6595.24,6059
4.0,4.0,2622,417291.0,1974,4170.56,6059
3.0,2.5,1950,346646.0,1974,3455.68,6059
4.0,2.0,1463,150670.0,1974,1543.38,6059
3.0,2.0,1437,248898.0,1973,2537.38,6059
4.0,3.0,2175,527641.0,1975,5287.24,6059
4.0,2.0,1640,425139.0,1975,4249.98,6059
3.0,2.0,1546,253973.0,1976,2588.74,6059
3.0,2.0,1472,80106.0,1976,758.5,6059
2.0,2.0,1230,367652.0,1976,3739.1,6059
2.0,2.0,1472,112706.0,1976,1088.38,6059
3.0,2.0,1470,440330.0,1976,4403.7,6059
3.0,2.0,1546,583653.0,1977,5854.04,6059
3.0,2.0,1546,600000.0,1977,6090.3,6059
4.0,2.5,2269,434370.0,1977,4343.4,6059
2.0,2.0,1279,318218.0,1977,3168.02,6059
4.0,2.5,2269,243376.0,1977,2481.5,6059
3.0,2.0,1735,324450.0,1968,3289.66,6059
3.0,2.0,1360,215357.0,1967,2165.58,6059
3.0,3.0,2106,90668.0,1969,952.94,6059
4.0,2.0,1538,485230.0,1969,4946.3,6059
6.0,2.5,2882,567376.0,1971,5792.72,6059
3.0,2.0,1812,686554.0,1972,7020.7,6059
3.0,2.0,1790,432776.0,1971,4477.94,6059
3.0,2.0,1560,462612.0,1971,4785.38,6059
5.0,2.5,2882,457254.0,1972,4658.04,6059
2.0,1.0,936,405690.0,1972,4126.74,6059
4.0,2.0,1436,142054.0,1972,1410.28,6059
4.0,2.0,1870,321685.0,1970,3333.28,6059
3.0,2.0,2200,125739.0,1971,1242.18,6059
4.0,2.0,1463,603058.0,1974,6050.4,6059
4.0,2.0,1463,111485.0,1974,1076.02,6059
4.0,2.0,1463,494315.0,1974,5020.84,6059
3.0,1.5,1099,165497.0,1975,1622.58,6059
4.0,2.0,1463,289997.0,1975,2953.28,6059
3.0,2.0,2476,792191.0,1977,7964.3,6059
4.0,3.0,3347,563252.0,1979,5647.6,6059
3.0,2.0,1792,357559.0,1978,3566.12,6059
4.0,3.0,3347,555795.0,1980,5572.14,6059
3.0,3.0,2762,743768.0,1980,7545.12,6059
4.0,3.0,2246,294331.0,1989,3823.94,6059
3.0,2.5,1452,512701.0,1996,7510.22,6059
5.0,3.0,2642,772469.0,1993,7905.94,6059
4.0,3.0,2342,372827.0,1989,3788.12,6059
4.0,3.5,2831,474403.0,1985,4834.74,6059
3.0,2.5,1615,556058.0,1985,5748.22,6059
4.0,2.5,1854,253588.0,1985,2631.64,6059
3.0,2.5,1522,586000.0,1986,7874.66,6059
4.0,3.0,2246,503993.0,1986,6704.44,6059
3.0,2.5,1652,488909.0,1987,6568.4,6059
3.0,2.0,1083,518801.0,1987,7064.14,6059
3.0,2.5,1551,461551.0,1987,4969.66,6059
3.0,2.5,1644,609150.0,1987,8312.22,6059
5.0,2.5,2521,436537.0,1987,5542.18,6059
3.0,2.5,1702,635000.0,1987,6489.5,6059
4.0,2.5,1739,648000.0,1987,6695.58,6059
4.0,2.5,1660,308464.0,1989,4003.32,6059
4.0,3.0,2210,654836.0,1988,8594.54,6059
4.0,3.0,2583,177907.0,1990,1779.7,6059
4.0,3.5,3775,639294.0,1990,6533.74,6059
4.0,2.5,2913,837942.0,1990,8580.58,6059
4.0,3.0,3097,317689.0,1979,3292.12,6059
4.0,2.5,1996,302222.0,1980,3060.62,6059
3.0,2.5,1752,284705.0,1987,2880.12,6059
3.0,2.0,1341,252951.0,1986,2552.94,6059
2.0,2.0,1224,414353.0,1986,4288.12,6059
2.0,2.5,2195,108194.0,1989,822.58,6059
2.0,3.5,2305,353894.0,1996,3354.22,6059
2.0,3.0,1941,631675.0,1996,6216.42,6059
2.0,2.0,1332,127949.0,1989,1094.36,6059
3.0,2.0,1798,181866.0,1996,1581.68,6059
1.0,2.5,1680,265299.0,1996,2509.58,6059
3.0,2.5,1938,525317.0,1991,7808.76,6059
3.0,3.0,2394,728000.0,1992,10528.68,6059
3.0,2.5,2018,322489.0,1993,5119.24,6059
4.0,2.5,2050,480448.0,1994,7120.34,6059
3.0,2.5,1734,597000.0,1998,8835.56,6059
3.0,3.0,2545,700437.0,1999,10234.32,6059
3.0,2.5,2660,722963.0,1976,7467.98,6059
3.0,2.0,1472,568540.0,1976,5876.84,6059
4.0,2.0,1472,68157.0,1976,720.98,6059
2.0,2.0,1120,419643.0,1977,4270.5,6059
4.0,2.5,1996,183194.0,1977,1834.18,6059
4.0,3.0,2656,630100.0,1994,6511.14,6059
3.0,2.0,1472,571614.0,1977,5908.5,6059
4.0,2.5,1996,221975.0,1978,2233.76,6059
4.0,2.5,1996,308731.0,1977,3127.68,6059
4.0,2.5,1470,447300.0,1978,4555.48,6059
4.0,3.0,1644,261931.0,1978,2645.46,6059
4.0,3.0,1644,356406.0,1980,3691.04,6059
2.0,2.0,1224,558482.0,1985,5701.08,6059
3.0,2.5,2228,369642.0,1992,10573.88,6059
3.0,2.5,1427,586000.0,1994,8759.3,6059
2.0,2.5,1243,224525.0,1992,3969.36,6059
5.0,2.5,2537,477161.0,1994,7286.98,6059
1.0,1.0,575,66016.0,1929,698.92,6059
4.0,3.0,1906,691000.0,1989,7138.64,6059
4.0,3.0,3048,556209.0,1990,5677.64,6059
4.0,2.5,1832,605720.0,1993,6187.8,6059
4.0,3.0,2735,657052.0,1993,6772.42,6059
1.0,1.0,624,211773.0,1928,2207.36,6059
2.0,2.0,1154,124459.0,1961,1651.26,6059
1.0,1.0,816,177849.0,1958,2452.38,6059
2.0,2.0,1202,128081.0,1959,1769.88,6059
2.0,2.0,1097,198989.0,1979,2099.52,6059
2.0,2.0,966,127323.0,1964,1833.18,6059
2.0,1.0,851,340910.0,1972,4051.46,6059
3.0,2.5,2235,373450.0,1997,3798.84,6059
3.0,3.5,2347,482424.0,1989,4872.68,6059
2.0,2.5,1374,185458.0,1985,1912.34,6059
3.0,2.0,1510,301376.0,1986,3075.58,6059
4.0,2.5,2326,501762.0,1990,5086.46,6059
3.0,2.0,1120,292122.0,1975,2903.94,6059
3.0,3.0,1595,346949.0,1999,4340.42,6059
3.0,2.5,1812,512589.0,1999,6004.5,6059
3.0,2.0,1783,140568.0,2000,1799.16,6059
4.0,3.5,2637,1457275.0,2000,16203.34,6059
5.0,3.0,3174,595938.0,1999,6748.06,6059
4.0,3.0,2583,690481.0,2001,9423.92,6059
5.0,3.0,3413,745149.0,2000,10660.4,6059
3.0,2.0,2166,692407.0,2000,9024.12,6059
3.0,2.5,1656,426482.0,2001,6101.2,6059
5.0,4.5,5048,4786903.0,2000,55652.84,6059
5.0,4.5,3541,719685.0,2000,7151.48,6059
4.0,2.5,2532,806260.0,2000,8032.54,6059
3.0,3.0,3143,1109578.0,2004,11176.02,6059
4.0,3.0,2931,878191.0,2000,11593.86,6059
4.0,3.0,2507,654244.0,2001,8903.8,6059
4.0,4.5,3929,1185000.0,2000,12346.12,6059
5.0,4.5,4079,1045124.0,2000,15373.98,6059
3.0,2.5,1681,496134.0,1999,7087.78,6059
5.0,4.0,3443,856504.0,2001,9707.44,6059
5.0,3.0,3194,836566.0,1999,8225.02,6059
3.0,1.5,2358,481033.0,1951,4934.5,6059
6.0,5.0,3854,499156.0,1999,5563.0,6059
4.0,4.5,4337,860078.0,2002,10953.54,6059
4.0,2.5,2504,665147.0,2001,8757.08,6059
3.0,2.5,1940,415362.0,2002,5674.76,6059
4.0,2.5,2688,581606.0,2000,6592.88,6059
4.0,3.5,2699,655415.0,2001,7395.24,6059
4.0,2.5,2101,686000.0,2001,8032.66,6059
4.0,2.5,2230,470261.0,2000,5590.28,6059
6.0,5.5,3893,975000.0,2000,11023.92,6059
5.0,3.0,2812,719384.0,2001,10058.36,6059
4.0,3.0,2190,497524.0,2000,7010.02,6059
3.0,2.5,1608,749762.0,2000,8521.48,6059
3.0,2.5,2072,621465.0,2000,6885.46,6059
4.0,5.5,4905,4709989.0,2000,50811.08,6059
4.0,2.5,2819,2078672.0,2001,23242.96,6059
4.0,3.5,2972,2343614.0,2001,25741.16,6059
3.0,2.5,2335,1018000.0,2002,13289.94,6059
4.0,3.0,2639,740096.0,2001,10465.52,6059
5.0,2.5,2876,936211.0,2000,11543.8,6059
3.0,2.5,2407,551525.0,2001,5723.54,6059
4.0,3.0,2186,696288.0,2002,9134.46,6059
3.0,2.5,2867,1007069.0,2003,12842.04,6059
5.0,5.5,4767,1334289.0,2000,13833.54,6059
4.0,3.5,3328,979373.0,2001,14224.02,6059
4.0,2.5,2003,651790.0,2000,9421.36,6059
4.0,3.0,2082,758000.0,2000,10775.78,6059
5.0,2.5,2848,786680.0,2001,11727.96,6059
3.0,2.5,1609,624378.0,2001,8629.98,6059
4.0,4.5,4190,1398750.0,2002,15490.32,6059
4.0,3.0,2522,530591.0,2001,6113.54,6059
3.0,2.5,2993,709594.0,2001,8140.26,6059
5.0,4.5,4856,1096082.0,2001,12748.1,6059
4.0,2.5,2334,795000.0,2002,9551.14,6059
4.0,3.5,3134,884320.0,2003,11930.84,6059
3.0,2.5,1247,359691.0,2000,4428.98,6059
7.0,8.5,8584,6876184.0,2005,78750.02,6059
4.0,3.5,3266,4193915.0,2001,45423.94,6059
5.0,5.0,4126,1439339.0,2001,18007.1,6059
4.0,2.5,2231,900914.0,2002,11525.26,6059
3.0,3.5,2525,630425.0,2003,8703.3,6059
4.0,3.0,3102,1230805.0,2001,15930.08,6059
5.0,3.0,3456,1309000.0,2002,16495.78,6059
3.0,2.0,1785,536878.0,2002,6905.36,6059
5.0,4.5,3575,845167.0,2002,12865.02,6059
3.0,2.5,2036,733000.0,2002,10278.08,6059
3.0,2.5,1703,535721.0,2002,7582.54,6059
3.0,2.5,2374,539531.0,2002,6478.62,6059
4.0,3.0,2743,647744.0,2003,10442.12,6059
4.0,3.0,2458,550573.0,2002,9041.76,6059
7.0,4.0,3477,840885.0,2003,11639.74,6059
2.0,2.0,1194,1019682.0,1929,11242.18,6059
3.0,2.5,1826,561726.0,2002,9079.28,6059
3.0,2.5,2355,780000.0,2003,12073.92,6059
3.0,2.5,2308,665230.0,2003,10757.02,6059
3.0,2.5,2380,587422.0,2003,9975.62,6059
3.0,4.5,3809,4198080.0,2001,44408.6,6059
3.0,2.5,2368,676412.0,2003,10404.94,6059
4.0,4.0,3371,638496.0,2002,6809.24,6059
3.0,3.5,2830,1820000.0,2005,22976.4,6059
3.0,4.5,3265,1134632.0,2003,14519.68,6059
4.0,3.5,2655,1095068.0,2004,14098.56,6059
3.0,3.5,4203,2453641.0,2004,27367.0,6059
4.0,4.5,3698,1483000.0,2008,15025.64,6059
3.0,5.5,5205,2244635.0,2003,24184.16,6059
4.0,4.5,3528,1006288.0,2003,11226.96,6059
5.0,4.5,3057,673759.0,2003,7791.16,6059
3.0,2.5,1864,624000.0,2003,9888.42,6059
4.0,3.0,2609,467356.0,2002,4811.44,6059
5.0,3.0,3340,979000.0,2003,14901.32,6059
5.0,4.0,2743,720381.0,2003,7718.44,6059
3.0,3.5,3429,1962737.0,2005,26092.34,6059
3.0,2.5,2812,1845000.0,2004,23408.76,6059
4.0,4.5,5105,2561742.0,2004,34505.04,6059
5.0,4.5,4039,1395723.0,2004,17974.78,6059
4.0,3.0,3223,1131381.0,2004,14674.06,6059
4.0,3.5,2234,701000.0,2004,10548.14,6059
4.0,3.5,3766,999493.0,2003,15913.88,6059
5.0,6.0,5805,2056515.0,2014,31804.46,6059
4.0,3.0,2829,1012711.0,2004,15351.92,6059
3.0,2.5,2304,695446.0,2004,11410.68,6059
4.0,4.0,3539,1283000.0,2005,14631.94,6059
3.0,2.5,2457,893420.0,2004,10067.64,6059
5.0,5.5,5750,2335075.0,2006,32633.68,6059
4.0,4.5,3598,1104914.0,2006,17403.86,6059
4.0,3.5,2699,1170001.0,2005,16873.6,6059
6.0,7.5,10436,8724778.0,2007,95940.98,6059
4.0,4.5,4183,1717980.0,2005,23158.86,6059
5.0,5.5,4029,899387.0,2005,15325.26,6059
4.0,4.5,2576,897481.0,2005,10111.82,6059
3.0,3.5,3058,1218962.0,2013,22246.18,6059
5.0,4.0,3630,1547660.0,2006,20895.46,6059
5.0,5.5,4713,1535000.0,2005,22767.42,6059
5.0,5.5,4176,1372108.0,2005,20794.98,6059
4.0,3.0,2583,860000.0,2005,12623.48,6059
3.0,2.5,2027,842657.0,2004,12565.92,6059
3.0,2.5,2197,1123454.0,2004,15459.46,6059
4.0,2.5,1919,521259.0,2004,6059.96,6059
4.0,4.0,2537,551324.0,1959,6606.9,6059
3.0,2.0,1352,72368.0,1956,1155.44,6059
3.0,2.5,2690,1406939.0,2005,15113.9,6059
4.0,2.5,2012,547000.0,2005,6776.14,6059
4.0,3.5,3461,892000.0,2005,10160.66,6059
4.0,3.5,4788,900797.0,2005,10400.92,6059
3.0,2.5,2558,792029.0,2012,9075.24,6059
6.0,10.0,15031,3352431.0,2006,34947.72,6059
5.0,4.0,3259,1361000.0,2006,18847.56,6059
5.0,4.5,4339,1492417.0,2007,25463.5,6059
5.0,3.0,2777,951455.0,2008,16948.72,6059
4.0,2.5,2470,875877.0,2005,9771.66,6059
5.0,5.5,5436,1655280.0,2007,25176.14,6059
6.0,6.5,6181,2096957.0,2006,30646.2,6059
4.0,4.5,4265,1199000.0,2007,18750.88,6059
2.0,2.0,1371,238344.0,1980,2736.62,6059
3.0,2.0,908,198487.0,1946,3361.16,6059
4.0,3.0,2807,482071.0,1973,5570.94,6059
5.0,3.0,2912,830000.0,2005,9386.7,6059
4.0,6.5,4399,1160000.0,2015,20844.24,6059
4.0,3.5,3528,1001091.0,2011,11557.24,6059
3.0,2.5,2500,931877.0,2007,9448.66,6059
4.0,3.0,2506,444043.0,2007,5374.2,6059
3.0,2.0,1090,543934.0,1955,6526.52,6059
4.0,2.5,2306,386909.0,1985,4272.04,6059
5.0,2.5,2923,284606.0,1970,2879.1,6059
5.0,3.5,2930,530648.0,1966,6041.58,6059
4.0,2.5,2494,684532.0,2011,8049.9,6059
3.0,1.5,1281,80633.0,1972,1155.92,6059
3.0,2.0,1307,392583.0,1962,4403.02,6059
3.0,2.0,1246,378790.0,1962,4465.92,6059
4.0,4.0,4332,992659.0,1964,11071.36,6059
2.0,2.0,1141,157498.0,1954,2116.82,6059
5.0,3.0,2886,467563.0,1973,5177.92,6059
4.0,2.5,2532,701776.0,1974,7719.96,6059
3.0,2.0,1680,472162.0,1967,5745.8,6059
3.0,2.5,1742,275875.0,1976,3432.72,6059
3.0,3.0,2334,839110.0,2011,12434.68,6059
3.0,2.5,2152,121582.0,1952,1529.9,6059
5.0,2.0,1982,244418.0,1964,2898.16,6059
4.0,2.5,2351,286982.0,1976,3311.64,6059
3.0,1.0,946,211727.0,1954,2779.02,6059
3.0,1.5,1096,177158.0,1955,2356.96,6059
3.0,2.0,1494,164832.0,1961,2076.22,6059
3.0,2.0,1282,165959.0,1959,2118.64,6059
4.0,2.0,1227,282791.0,1965,3385.96,6059
3.0,2.0,1451,76123.0,1959,1377.76,6059
5.0,2.0,1468,150966.0,1951,1987.82,6059
4.0,3.0,2463,937433.0,2010,13461.06,6059
3.0,2.0,1358,257021.0,1952,3086.54,6059
3.0,2.0,1290,206896.0,1961,2750.3,6059
3.0,2.5,1807,440608.0,1987,5193.86,6059
4.0,3.0,1733,127202.0,1971,1729.88,6059
4.0,3.0,1671,287166.0,1961,3357.74,6059
3.0,2.0,1910,271799.0,1929,3303.32,6059
3.0,2.0,1445,261931.0,1977,2760.72,6059
4.0,2.5,2859,434487.0,1972,4957.54,6059
3.0,2.0,1204,436557.0,1960,5322.48,6059
4.0,3.0,3041,1252482.0,2012,17374.86,6059
3.0,3.0,2457,1246573.0,2013,12560.64,6059
2.0,2.5,1937,851842.0,2013,12711.76,6059
2.0,2.0,2065,557897.0,2013,9196.92,6059
5.0,5.5,4594,1503689.0,2012,15343.68,6059
3.0,2.5,1941,572803.0,2014,7239.98,6059
3.0,2.5,2033,611766.0,2014,9635.88,6059
3.0,2.5,1705,693349.0,2014,7201.12,6059
3.0,2.5,2013,589963.0,2014,9378.92,6059
3.0,2.5,1705,639584.0,2014,6631.92,6059
4.0,3.5,1953,651858.0,2013,8364.9,6059
3.0,3.5,2346,814900.0,2015,12810.06,6059
4.0,3.0,2613,1010027.0,2014,14766.86,6059
3.0,2.5,2515,760382.0,2013,12539.36,6059
4.0,3.5,2123,727649.0,2013,11833.5,6059
4.0,4.5,4022,2433334.0,2015,31862.3,6059
3.0,2.5,1797,914366.0,2011,10165.88,6059
4.0,4.0,2836,1450000.0,2014,15872.42,6059
3.0,2.5,1918,688968.0,2015,11727.06,6059
4.0,4.0,3451,1274085.0,2014,13968.02,6059
4.0,4.5,2758,1332363.0,2013,14659.74,6059
4.0,3.0,2287,602618.0,2014,7115.16,6059
5.0,3.5,3147,565859.0,1964,6400.22,6059
3.0,2.5,2342,1200533.0,2014,13180.64,6059
3.0,4.0,3261,565162.0,2013,10221.08,6059
4.0,4.0,3298,1319611.0,2014,21848.12,6059
3.0,3.0,1897,454659.0,2010,4619.54,6059
4.0,3.0,2381,550789.0,2012,5568.36,6059
5.0,4.5,3438,1079990.0,2015,12002.32,6059
3.0,2.0,1375,193751.0,1951,2507.16,6059
3.0,1.5,1343,217371.0,1953,2692.76,6059
2.0,2.0,1200,276078.0,1954,3426.52,6059
4.0,2.5,1707,482668.0,1954,5733.56,6059
3.0,3.0,2329,740984.0,1956,8540.06,6059
2.0,2.0,1700,748000.0,1955,8696.58,6059
3.0,2.0,2962,168517.0,1950,2147.2,6059
3.0,2.0,1584,557879.0,1954,6573.46,6059
4.0,2.5,2408,438343.0,1967,5238.58,6059
3.0,1.5,1237,74427.0,1952,1096.48,6059
3.0,2.0,2788,309182.0,1955,3718.04,6059
3.0,2.0,1937,67315.0,1922,1017.06,6059
4.0,3.0,3335,631317.0,1989,7315.38,6059
4.0,2.0,1303,225252.0,1955,2858.94,6059
3.0,2.0,1640,462322.0,1958,5428.18,6059
3.0,2.5,1975,369476.0,1955,4391.36,6059
2.0,1.0,1144,473200.0,1936,5549.66,6059
3.0,1.5,1246,60661.0,1946,942.76,6059
3.0,2.0,1497,434325.0,1952,5115.54,6059
2.0,1.5,1494,74360.0,1951,1173.9,6059
4.0,1.5,2486,224607.0,1908,2851.74,6059
3.0,2.0,1679,454548.0,1940,5419.54,6059
3.0,1.5,1672,283565.0,1951,3431.96,6059
3.0,1.5,1200,237772.0,1954,2998.76,6059
3.0,1.5,1100,46425.0,1954,861.94,6059
3.0,1.5,1200,285396.0,1954,3452.42,6059
3.0,1.0,974,393917.0,1925,4664.28,6059
1.0,1.0,384,193493.0,1919,2635.08,6059
2.0,1.0,844,367000.0,1922,4363.7,6059
4.0,2.0,1224,254649.0,1954,3187.22,6059
4.0,2.0,1203,51319.0,1954,838.42,6059
5.0,1.5,1418,200478.0,1956,2504.12,6059
4.0,2.0,1248,404069.0,1956,4855.82,6059
3.0,1.5,1120,393917.0,1955,4664.28,6059
